Round,Timestamp,Time2predict,Time2learn,Accuracy,ROCAUC,BalancedAccuracy,CohenKappa,Recall,F1,FBeta,FowlkesMallows,GeometricMean,LogLoss,MCC,Precision,WeightedPrecision,WeightedRecall,RollingAccuracy,RollingROCAUC,RollingBalancedAccuracy,RollingCohenKappa,RollingRecall,RollingF1,RollingFBeta,RollingFowlkesMallows,RollingGeometricMean,RollingLogLoss,RollingMCC,RollingPrecision,RollingWeightedPrecision,RollingWeightedRecall,Algorithm
1,0.0003838539123535156,4.5299530029296875e-05,0.00033855438232421875,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,linear_model_SoftmaxRegression
2,0.0005619525909423828,6.175041198730469e-05,0.0001163482666015625,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.992007221626415e-16,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.992007221626415e-16,0.0,0.0,1.0,1.0,linear_model_SoftmaxRegression
3,0.0007586479187011719,0.00010538101196289062,9.131431579589844e-05,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.992007221626415e-16,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.992007221626415e-16,0.0,0.0,1.0,1.0,linear_model_SoftmaxRegression
4,0.0009007453918457031,3.0279159545898438e-05,0.00011181831359863281,0.6666666666666666,0.5,0.5,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,11.512925464970229,0.0,0.0,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,11.512925464970229,0.0,0.0,0.4444444444444444,0.6666666666666666,linear_model_SoftmaxRegression
5,0.0010204315185546875,2.6464462280273438e-05,9.322166442871094e-05,0.75,0.5,0.5,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,8.634694098727671,0.0,0.0,0.5625,0.75,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,8.634694098727671,0.0,0.0,0.5625,0.75,linear_model_SoftmaxRegression
6,0.001211404800415039,2.9087066650390625e-05,0.00016188621520996094,0.6,0.375,0.375,-0.2500000000000007,0.0,0.0,0.0,0.5000000000000001,0.0,13.815670477450313,-0.25,0.0,0.6,0.6,0.6,0.0,0.375,-0.2500000000000007,0.0,0.0,0.0,0.5000000000000001,0.0,13.815670477450313,-0.25,0.0,0.6,0.6,linear_model_SoftmaxRegression
7,0.0013391971588134766,5.53131103515625e-05,7.2479248046875e-05,0.5,0.375,0.375,-0.28571428571428586,0.0,0.0,0.0,0.47809144373375745,0.0,17.269521463693707,-0.3162277660168379,0.0,0.39999999999999997,0.5,0.5,0.375,0.375,-0.28571428571428586,0.0,0.0,0.0,0.47809144373375745,0.0,17.269521463693707,-0.3162277660168379,0.0,0.39999999999999997,0.5,linear_model_SoftmaxRegression
8,0.0015268325805664062,2.6702880859375e-05,0.0001609325408935547,0.5714285714285714,0.4,0.4,-0.23529411764705913,0.0,0.0,0.0,0.5449492609130661,0.0,14.80244696888032,-0.2581988897471611,0.0,0.4761904761904762,0.5714285714285714,0.5714285714285714,0.4,0.4,-0.23529411764705913,0.0,0.0,0.0,0.5449492609130661,0.0,14.80244696888032,-0.2581988897471611,0.0,0.4761904761904762,0.5714285714285714,linear_model_SoftmaxRegression
9,0.0017507076263427734,6.008148193359375e-05,0.00016379356384277344,0.5,0.33333333333333337,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.5000000000000001,0.0,17.26958809681289,-0.3333333333333333,0.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,0.5000000000000001,0.0,17.26958809681289,-0.3333333333333333,0.0,0.5,0.5,linear_model_SoftmaxRegression
10,0.002063751220703125,3.790855407714844e-05,0.0002751350402832031,0.4444444444444444,0.2857142857142857,0.2857142857142857,-0.3636363636363636,0.0,0.0,0.0,0.502518907629606,0.0,19.188475640760444,-0.3779644730092272,0.0,0.5185185185185186,0.4444444444444444,0.4444444444444444,0.2857142857142857,0.2857142857142857,-0.3636363636363636,0.0,0.0,0.0,0.502518907629606,0.0,19.188475640760444,-0.3779644730092272,0.0,0.5185185185185186,0.4444444444444444,linear_model_SoftmaxRegression
11,0.0021653175354003906,2.9325485229492188e-05,7.224082946777344e-05,0.5,0.45238095238095233,0.45238095238095233,-0.08695652173913052,0.3333333333333333,0.28571428571428575,0.3125,0.445435403187374,0.4364357804719847,17.2696280766844,-0.08908708063747475,0.25,0.5416666666666667,0.5,0.5,0.38095238095238093,0.45238095238095233,-0.08695652173913052,0.3333333333333333,0.28571428571428575,0.3125,0.445435403187374,0.4364357804719847,17.2696280766844,-0.08908708063747475,0.25,0.5416666666666667,0.5,linear_model_SoftmaxRegression
12,0.002294778823852539,2.7894973754882812e-05,0.00010156631469726562,0.45454545454545453,0.41071428571428564,0.4107142857142857,-0.17857142857142858,0.25,0.25,0.25,0.4444444444444444,0.3779644730092272,18.839550651068606,-0.17857142857142858,0.25,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.2857142857142857,0.4107142857142857,-0.17857142857142858,0.25,0.25,0.25,0.4444444444444444,0.3779644730092272,18.839550651068606,-0.17857142857142858,0.25,0.45454545454545453,0.45454545454545453,linear_model_SoftmaxRegression
13,0.002408742904663086,2.7894973754882812e-05,8.606910705566406e-05,0.4166666666666667,0.3857142857142857,0.3857142857142857,-0.23529411764705882,0.2,0.22222222222222224,0.20833333333333334,0.462030827725273,0.3380617018914066,20.147819463055445,-0.23904572186687878,0.25,0.3958333333333333,0.4166666666666667,0.4166666666666667,0.34285714285714286,0.3857142857142857,-0.23529411764705882,0.2,0.22222222222222224,0.20833333333333334,0.462030827725273,0.3380617018914066,20.147819463055445,-0.23904572186687878,0.25,0.3958333333333333,0.4166666666666667,linear_model_SoftmaxRegression
14,0.002516031265258789,2.5033950805664062e-05,8.225440979003906e-05,0.46153846153846156,0.4125,0.4125,-0.18181818181818177,0.2,0.22222222222222224,0.20833333333333334,0.475594865605671,0.3535533905932738,18.597987196666566,-0.1844661968431555,0.25,0.43803418803418803,0.46153846153846156,0.46153846153846156,0.375,0.4125,-0.18181818181818177,0.2,0.22222222222222224,0.20833333333333334,0.475594865605671,0.3535533905932738,18.597987196666566,-0.1844661968431555,0.25,0.43803418803418803,0.46153846153846156,linear_model_SoftmaxRegression
15,0.0026252269744873047,2.7894973754882812e-05,8.130073547363281e-05,0.5,0.47916666666666663,0.47916666666666663,-0.04255319148936175,0.3333333333333333,0.3636363636363636,0.3448275862068965,0.44969375041328785,0.45643546458763845,17.26955953976181,-0.04303314829119357,0.4,0.48888888888888893,0.5,0.5,0.4791666666666667,0.47916666666666663,-0.04255319148936175,0.3333333333333333,0.3636363636363636,0.3448275862068965,0.44969375041328785,0.45643546458763845,17.26955953976181,-0.04303314829119357,0.4,0.48888888888888893,0.5,linear_model_SoftmaxRegression
16,0.0027239322662353516,2.8371810913085938e-05,7.033348083496094e-05,0.5333333333333333,0.5267857142857143,0.5267857142857143,0.05405405405405396,0.42857142857142855,0.4615384615384615,0.44117647058823534,0.440088026408803,0.5175491695067657,16.118255570444358,0.054554472558998104,0.5,0.5296296296296297,0.5333333333333333,0.5333333333333333,0.5,0.5267857142857143,0.05405405405405396,0.42857142857142855,0.4615384615384615,0.44117647058823534,0.440088026408803,0.5175491695067657,16.118255570444358,0.054554472558998104,0.5,0.5296296296296297,0.5333333333333333,linear_model_SoftmaxRegression
17,0.0028533935546875,3.552436828613281e-05,9.393692016601562e-05,0.5,0.5,0.5,0.0,0.375,0.42857142857142855,0.39473684210526316,0.4485426135725302,0.48412291827592707,17.269538121973504,0.0,0.5,0.5,0.5,0.5,0.4375,0.5,0.0,0.375,0.42857142857142855,0.39473684210526316,0.4485426135725302,0.48412291827592707,17.269538121973504,0.0,0.5,0.5,0.5,linear_model_SoftmaxRegression
