Round,Timestamp,Time2predict,Time2learn,Accuracy,ROCAUC,BalancedAccuracy,CohenKappa,Completeness,F1,FBeta,FowlkesMallows,GeometricMean,LogLoss,MCC,Precision,WeightedPrecision,WeightedRecall,RollingAccuracy,RollingROCAUC,RollingBalancedAccuracy,RollingCohenKappa,RollingCompleteness,RollingF1,RollingFBeta,RollingFowlkesMallows,RollingGeometricMean,RollingLogLoss,RollingMCC,RollingPrecision,RollingWeightedPrecision,RollingWeightedRecall,Algorithm
1,-0.00034117698669433594,-6.985664367675781e-05,-0.0002713203430175781,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.992007221626415e-16,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.992007221626415e-16,0.0,0.0,1.0,1.0,Perceptron
2,-0.0005018711090087891,-4.172325134277344e-05,-0.00011897087097167969,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,9.992007221626415e-16,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,9.992007221626415e-16,0.0,0.0,1.0,1.0,Perceptron
3,-0.0008087158203125,-0.00011968612670898438,-0.00018715858459472656,0.6666666666666666,0.5,0.5,0.0,1.0,0.0,0.0,0.5773502691896257,0.0,11.512925464970229,0.0,0.0,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.0,0.5,0.0,1.0,0.0,0.0,0.5773502691896257,0.0,11.512925464970229,0.0,0.0,0.4444444444444444,0.6666666666666666,Perceptron
4,-0.0010104179382324219,-6.4849853515625e-05,-0.00013685226440429688,0.75,0.5,0.5,0.0,1.0,0.0,0.0,0.7071067811865476,0.0,8.634694098727671,0.0,0.0,0.5625,0.75,0.75,0.0,0.5,0.0,1.0,0.0,0.0,0.7071067811865476,0.0,8.634694098727671,0.0,0.0,0.5625,0.75,Perceptron
5,-0.0012221336364746094,-6.818771362304688e-05,-0.00014352798461914062,0.8,0.5,0.5,0.0,1.0,0.0,0.0,0.7745966692414834,0.0,6.907755278982137,0.0,0.0,0.64,0.8,0.8,0.0,0.5,0.0,1.0,0.0,0.0,0.7745966692414834,0.0,6.907755278982137,0.0,0.0,0.64,0.8,Perceptron
6,-0.0016150474548339844,-0.00012683868408203125,-0.00026607513427734375,0.6666666666666666,0.5,0.5,0.0,1.0,0.0,0.0,0.6831300510639732,0.0,11.512925464970227,0.0,0.0,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.5,0.5,0.0,1.0,0.0,0.0,0.6831300510639732,0.0,11.512925464970227,0.0,0.0,0.4444444444444444,0.6666666666666666,Perceptron
7,-0.0018436908721923828,-7.2479248046875e-05,-0.00015616416931152344,0.5714285714285714,0.4,0.4,-0.23529411764705913,0.12846603124941058,0.0,0.0,0.5449492609130661,0.0,14.80244696888032,-0.2581988897471611,0.0,0.4761904761904762,0.5714285714285714,0.5714285714285714,0.4,0.4,-0.23529411764705913,0.12846603124941058,0.0,0.0,0.5449492609130661,0.0,14.80244696888032,-0.2581988897471611,0.0,0.4761904761904762,0.5714285714285714,Perceptron
8,-0.002110004425048828,-8.440017700195312e-05,-0.0001819133758544922,0.625,0.4166666666666667,0.4166666666666667,-0.2,0.10311128269063408,0.0,0.0,0.600099198148979,0.0,12.95214109777028,-0.2182178902359924,0.0,0.5357142857142857,0.625,0.625,0.4166666666666667,0.4166666666666667,-0.2,0.10311128269063408,0.0,0.0,0.600099198148979,0.0,12.95214109777028,-0.2182178902359924,0.0,0.5357142857142857,0.625,Perceptron
9,-0.002513408660888672,-0.00012302398681640625,-0.0002803802490234375,0.5555555555555556,0.4166666666666667,0.4166666666666667,-0.19999999999999965,0.13891484521147401,0.0,0.0,0.5790660241435862,0.0,15.35065613078588,-0.24999999999999994,0.0,0.4166666666666667,0.5555555555555556,0.5555555555555556,0.2777777777777778,0.4166666666666667,-0.19999999999999965,0.13891484521147401,0.0,0.0,0.5790660241435862,0.0,15.35065613078588,-0.24999999999999994,0.0,0.4166666666666667,0.5555555555555556,Perceptron
10,-0.002796649932861328,-9.417533874511719e-05,-0.00018906593322753906,0.6,0.5416666666666667,0.5416666666666667,0.09090909090909075,0.010255027013253759,0.3333333333333333,0.2777777777777778,0.5267865840075201,0.45643546458763845,13.815590517707292,0.10206207261596568,0.5,0.575,0.6,0.6,0.4166666666666667,0.5416666666666667,0.09090909090909075,0.010255027013253759,0.3333333333333333,0.2777777777777778,0.5267865840075201,0.45643546458763845,13.815590517707292,0.10206207261596568,0.5,0.575,0.6,Perceptron
11,-0.003129243850708008,-8.249282836914062e-05,-0.00025010108947753906,0.5454545454545454,0.48214285714285715,0.48214285714285715,-0.037735849056603904,0.0012801380659743788,0.28571428571428575,0.2631578947368421,0.4839107908741984,0.4225771273642583,15.699589197219437,-0.038575837490522916,0.3333333333333333,0.5189393939393939,0.5454545454545454,0.5454545454545454,0.35714285714285715,0.48214285714285715,-0.037735849056603904,0.0012801380659743788,0.28571428571428575,0.2631578947368421,0.4839107908741984,0.4225771273642583,15.699589197219437,-0.038575837490522916,0.3333333333333333,0.5189393939393939,0.5454545454545454,Perceptron
12,-0.0034422874450683594,-9.608268737792969e-05,-0.00021696090698242188,0.5,0.45714285714285713,0.4571428571428572,-0.09090909090909081,0.008613264733992931,0.25,0.21739130434782608,0.4889177122615931,0.37796447300922725,17.269521463693707,-0.09759000729485337,0.3333333333333333,0.46296296296296297,0.5,0.5,0.42857142857142855,0.4571428571428572,-0.09090909090909081,0.008613264733992931,0.25,0.21739130434782608,0.4889177122615931,0.37796447300922725,17.269521463693707,-0.09759000729485337,0.3333333333333333,0.46296296296296297,0.5,Perceptron
13,-0.0038900375366210938,-0.0001277923583984375,-0.0003199577331542969,0.5384615384615384,0.5238095238095237,0.5238095238095238,0.048780487804878064,0.002139901621252882,0.4,0.3571428571428571,0.4629100498862757,0.48795003647426655,15.941096735717268,0.051434449987363996,0.5,0.5299145299145299,0.5384615384615384,0.5384615384615384,0.5238095238095238,0.5238095238095238,0.048780487804878064,0.002139901621252882,0.4,0.3571428571428571,0.4629100498862757,0.48795003647426655,15.941096735717268,0.051434449987363996,0.5,0.5299145299145299,0.5384615384615384,Perceptron
14,-0.0042171478271484375,-0.00010609626770019531,-0.00022101402282714844,0.5,0.47916666666666663,0.47916666666666663,-0.04255319148936175,0.001424824429299476,0.3636363636363636,0.3448275862068965,0.44969375041328785,0.45643546458763845,17.26955953976181,-0.04303314829119357,0.4,0.48888888888888893,0.5,0.5,0.4791666666666667,0.47916666666666663,-0.04255319148936175,0.001424824429299476,0.3636363636363636,0.3448275862068965,0.44969375041328785,0.45643546458763845,17.26955953976181,-0.04303314829119357,0.4,0.48888888888888893,0.5,Perceptron
